Run,Event,type1,Q1,pt1,eta1,phi1,E1,px1,py1,pz1,type2,Q2,pt2,eta2,phi2,E2,px2,py2,pz2,M
161223,210578803,G,1,14.6808,-0.1207,2.1664,14.7883,-8.2365,12.1526,-1.7764,T,-1,0.8966,1.7753,-0.0954,2.7241,0.8926,-0.0854,2.5702,10.3159
161223,210618467,G,-1,24.2012,2.1423,-1.0250,104.5030,12.5627,-20.6851,101.6620,T,1,2.3138,2.0769,-0.6583,9.3774,1.8303,-1.4155,9.0868,2.7723
161223,210406246,G,-1,12.4889,-0.6778,1.0033,15.4696,6.7125,10.5316,-9.1283,T,1,0.9776,-2.2401,-2.6348,4.6449,-0.8547,-0.4745,-4.5397,9.0697
161223,210465022,G,1,15.1945,-1.5982,-1.5516,39.0992,0.2909,-15.1917,-36.0259,T,-1,3.2494,1.1606,2.3578,5.6956,-2.3014,2.2938,4.6767,29.2114
161223,210882771,G,1,14.3928,1.8586,1.2962,47.2859,3.9021,13.8537,45.0421,T,-1,1.6720,2.2243,0.9172,7.8219,1.0166,1.3274,7.6404,2.5827
161223,210412752,G,1,34.3926,-1.5078,2.2212,81.4798,-20.8258,27.3703,-73.8654,G,-1,21.6665,-0.6389,-0.8168,26.2418,14.8319,-15.7941,-14.8048,59.7624
161223,210420248,G,-1,15.4618,-1.0238,0.7087,24.2983,11.7387,10.0633,-18.7438,G,1,6.5853,1.0739,-2.4022,10.7620,-4.8658,-4.4374,8.5114,32.3355
161223,210820146,G,-1,13.2748,-0.0790,0.3354,13.3167,12.5350,4.3699,-1.0498,T,1,2.3081,1.6190,-2.1702,6.0554,-1.3021,-1.9058,5.5972,14.9096
161223,210472523,G,-1,17.0077,-0.0528,-1.9966,17.0318,-7.0247,-15.4892,-0.8984,T,1,0.8452,-1.9755,-1.5729,3.1077,-0.0017,-0.8452,-2.9886,8.6149
161223,210505427,G,1,3.4084,2.3812,-3.0302,18.5942,-3.3873,-0.3788,18.2788,T,-1,1.4663,2.0350,2.5205,5.7074,-1.1925,0.8533,5.5148,1.7801
161223,211293588,G,1,6.1622,1.4745,-1.7502,14.1664,-1.0993,-6.0634,12.7555,G,-1,5.2922,-0.1511,-1.1183,5.3538,2.3138,-4.7596,-0.8028,10.9317
161223,211806292,G,1,13.1964,0.7437,3.0511,17.0170,-13.1425,1.1920,10.7435,T,-1,4.1093,-2.0951,-0.8931,16.9492,2.5766,-3.2012,-16.4431,31.7096
161223,211654356,G,-1,16.8428,-1.8128,2.9114,52.9781,-16.3985,3.8428,-50.2294,T,1,1.3718,-2.3361,-2.9550,7.1600,-1.3479,-0.2545,-7.0265,3.2293
161223,211617667,G,-1,15.1621,-0.0929,2.3124,15.2280,-10.2411,11.1808,-1.4110,T,1,2.8505,2.0060,-0.8477,10.7870,1.8863,-2.1371,10.4030,21.0781
161223,211168571,G,1,13.3623,-1.1022,2.5052,22.3349,-10.7465,7.9412,-17.8966,G,-1,10.9796,-0.9127,2.6770,15.8792,-9.8156,4.9199,-11.4710,3.0991
161223,211208651,G,1,16.4754,0.2042,-1.8545,16.8205,-4.6123,-15.8166,3.3883,T,-1,2.6755,2.3947,-1.4444,14.7904,0.3372,-2.6542,14.5460,17.8359
161223,211714043,G,-1,4.9353,-2.3069,-1.0780,25.0286,2.3350,-4.3480,-24.5370,T,1,0.8081,-2.2817,-0.1353,3.9999,0.8007,-0.1090,-3.9160,1.8143
161223,211351866,G,1,18.3366,1.2577,2.0103,34.8540,-7.8016,16.5941,29.6405,T,-1,1.1773,1.8331,-0.1687,3.7766,1.1606,-0.1976,3.5869,8.6713
161223,211494266,G,1,24.9477,1.4776,0.9339,57.5108,14.8356,20.0572,51.8179,T,-1,2.3151,1.4114,-0.0414,5.0313,2.3131,-0.0958,4.4657,7.1396
161223,211736802,G,-1,7.8686,1.1063,1.6009,13.1960,-0.2364,7.8651,10.5928,T,1,1.2478,2.3205,-0.5308,6.4140,1.0761,-0.6317,6.2906,6.8136
161223,211418621,G,-1,7.4367,2.1237,2.0162,31.5389,-3.2039,6.7112,30.6494,T,1,2.1329,2.2780,2.3830,10.5156,-1.5481,1.4673,10.2964,1.5774
161223,211473109,G,-1,4.3008,1.0874,2.4307,7.1050,-3.2592,2.8062,5.6544,T,1,1.0593,-1.8539,-0.6895,3.4663,0.8173,-0.6739,-3.2987,9.7797
161223,211147721,G,-1,15.4928,-0.6690,1.0451,19.0909,7.7744,13.4010,-11.1546,T,1,1.2482,1.7963,-2.3076,3.8664,-0.8387,-0.9244,3.6579,16.3399
161223,211162839,G,-1,2.0220,-2.1076,-2.7218,8.4424,-1.8465,-0.8241,-8.1959,T,1,1.8796,-1.7606,-1.4282,5.6284,0.2672,-1.8605,-5.3042,2.4461
161223,211391943,G,1,6.2514,2.2652,-0.4432,30.4357,5.6474,-2.6809,29.7866,T,-1,1.2334,2.2944,-1.2215,6.1794,0.4221,-1.1589,6.0541,2.1086
161223,211411799,G,-1,5.8525,-1.3124,2.5070,11.6599,-4.7131,3.4697,-10.0842,G,1,17.2914,-1.1276,2.3368,29.4999,-11.9870,12.4621,-23.9006,2.5284
161223,211104799,G,-1,16.5427,-1.3513,-1.8216,34.0904,-4.1063,-16.0250,-29.8074,G,1,3.7243,-0.9883,-1.9453,5.6971,-1.3624,-3.4661,-4.3099,3.0248
161223,211560319,G,1,13.0926,2.0339,1.9232,50.8978,-4.5195,12.2878,49.1849,T,-1,2.7167,2.3315,1.6791,14.1145,-0.2937,2.7008,13.8501,2.2982
161223,211588871,G,1,13.5987,2.2512,2.3589,65.3049,-9.6414,9.5900,63.8733,T,-1,6.4193,-1.7722,-0.9077,19.4309,3.9513,-5.0591,-18.3396,71.0906
161223,211309160,G,-1,13.1651,-1.1351,-1.6731,22.5968,-1.3444,-13.0963,-18.3653,T,1,3.5639,-1.0839,-0.5765,5.8714,2.9879,-1.9427,-4.6648,7.1493
161223,212102868,G,-1,15.6317,-1.9370,2.0264,55.3520,-6.8783,14.0370,-53.0988,T,1,1.5659,-2.0529,2.9696,6.2008,-1.5428,0.2680,-5.9989,4.5317
161223,212413412,G,1,2.2706,2.1261,-3.1089,9.6516,-2.2694,-0.0743,9.3801,T,-1,4.8275,1.9329,2.4339,17.0269,-3.6682,3.1383,16.3278,2.4799
161223,212127121,G,1,12.5885,-1.5089,0.0447,29.8539,12.5759,0.5622,-27.0698,G,-1,5.7265,-1.1503,-1.0658,9.9522,2.7704,-5.0118,-8.1390,9.4607
161223,211929092,G,-1,1.7219,-2.1066,-2.0827,7.1826,-0.8435,-1.5011,-6.9724,T,1,2.0728,-2.1928,-0.8840,9.4027,1.3143,-1.6029,-9.1708,2.1377
161223,212272084,G,-1,3.7302,0.7628,1.4248,4.8703,0.5425,3.6905,3.1296,T,1,1.6006,-2.1150,1.7993,6.7317,-0.3626,1.5590,-6.5378,9.7650
161223,211917654,G,-1,16.6514,1.0044,2.0293,25.7809,-7.3694,14.9318,19.6819,T,1,0.8737,-1.8672,1.7247,2.8959,-0.1339,0.8634,-2.7590,15.1678
161223,212014792,G,-1,3.4045,2.1707,2.8119,15.1143,-3.2211,1.1021,14.7255,T,1,1.2713,-2.0439,-2.3925,4.9912,-0.9310,-0.8658,-4.8254,16.9960
161223,212080544,G,1,13.6028,-1.7735,-0.0393,41.2255,13.5923,-0.5347,-38.9166,T,-1,1.1974,-1.5042,-1.3053,2.8297,0.3142,-1.1555,-2.5617,4.8977
161223,211916858,G,-1,12.8992,-2.2207,0.7896,60.1261,9.0824,9.1596,-58.7261,T,1,1.9148,-1.8386,1.4717,6.1734,0.1895,1.9054,-5.8679,3.8342
161223,211930786,G,1,1.8796,-2.3709,2.6355,10.1511,-1.6439,0.9112,-9.9750,T,-1,0.9841,-2.1733,-2.8264,4.3811,-0.9356,-0.3051,-4.2679,1.1188
161223,211946498,G,-1,2.2664,1.5665,-3.1121,5.6653,-2.2654,-0.0667,5.1911,G,1,25.5941,0.6980,1.8475,32.0863,-6.9908,24.6209,19.3509,11.5843
161223,212513042,G,-1,13.0178,1.7066,2.6048,37.0460,-11.1867,6.6573,34.6834,T,1,1.5815,2.1896,-2.9928,7.1521,-1.5640,-0.2344,6.9743,3.7684
161223,212244347,G,-1,12.1203,2.2194,1.5451,56.4241,0.3113,12.1163,55.1069,T,1,1.3552,2.2741,2.2162,6.6562,-0.8152,1.0826,6.5159,2.6782
161223,212412395,G,1,10.9614,-2.1156,-0.9407,46.1208,6.4588,-8.8564,-44.7992,T,-1,4.9914,-2.1749,-1.1534,22.2498,2.0236,-4.5628,-21.6824,1.6304
161223,212474293,G,-1,22.8854,-0.2718,1.8254,23.7360,-5.7640,22.1476,-6.2967,T,1,3.6391,-0.5737,3.0373,4.2558,-3.6193,0.3789,-2.2041,10.7565
161223,211841821,G,1,28.8045,-0.1528,1.2805,4.3918,1.1793,4.1761,-0.6676,T,-1,1.1039,-1.6737,0.1798,3.0484,1.0862,0.1974,-2.8395,11.1205
161223,211908697,G,-1,4.8932,0.4772,-2.7926,5.4619,-4.5982,-1.6732,2.4245,T,1,0.9014,-1.8834,-2.9658,3.0338,-0.8875,-0.1577,-2.8949,6.2019
161223,212094911,G,-1,19.9843,-0.4546,1.9907,22.0858,-8.1473,18.2481,-9.4020,T,1,0.9389,1.9135,-0.5394,3.2522,0.8056,-0.4822,3.1119,15.2585
161223,212350703,G,1,2.4371,-1.7435,0.3715,7.1804,2.2708,0.8847,-6.7533,G,-1,3.5409,-2.1005,1.6845,14.6819,-0.4019,3.5180,-14.2481,3.7378
161223,212391775,G,1,1.9430,-1.7258,2.2409,5.6308,-1.2067,1.5229,-5.2839,G,-1,13.3189,-1.3363,2.6116,27.0882,-11.4916,6.7331,-23.5874,2.7373
161223,212552540,G,-1,12.3777,-2.1536,2.9957,54.0420,-12.2462,1.7991,-52.6053,T,1,1.2871,-1.9662,-2.3205,4.6883,-0.8771,-0.9419,-4.5069,3.7856
161223,212824206,G,-1,1.2678,1.8253,1.3502,4.0366,0.2774,1.2371,3.8309,T,1,4.8614,2.1807,2.5212,21.7927,-3.9554,2.8263,21.2433,2.8836
161223,213146812,G,-1,1.4476,2.0836,-1.7301,5.9055,-0.2296,-1.4293,5.7244,G,1,3.0337,1.3546,-0.4103,6.2706,2.7820,-1.2100,5.4868,3.0068
161223,212585416,G,1,3.5905,2.0238,1.9961,13.8219,-1.4815,3.2706,13.3470,T,-1,1.8473,2.1710,1.1123,8.2032,0.8176,1.6565,7.9918,2.2352
161223,212675296,G,1,2.2439,2.3169,2.5325,11.4920,-1.8404,1.2837,11.2703,T,-1,0.7974,2.2852,1.4298,3.9601,0.1120,0.7895,3.8775,1.4021
161223,212698416,G,-1,15.1723,-2.1080,-2.8770,63.3723,-14.6443,-3.9679,-61.5292,T,1,4.4536,-2.0856,-2.6565,18.2009,-3.9397,-2.0769,-17.6472,1.8186
161223,213217616,G,1,10.0891,0.7044,0.0642,12.6975,10.0683,0.6469,7.7088,G,-1,4.3609,0.7275,0.6243,5.5675,3.5383,2.5490,3.4597,3.6701
161223,213214232,G,-1,25.6166,-1.1136,1.7539,43.2127,-4.6636,25.1885,-34.8011,G,1,21.2203,-0.7358,1.9587,27.2293,-8.0268,19.6436,-17.0622,10.0624
161223,212645662,G,1,2.1853,2.2916,-1.4254,10.9179,0.3167,-2.1622,10.6964,T,-1,1.1421,2.2718,-2.2588,5.5972,-0.7253,-0.8823,5.4785,1.2793
161223,212712638,G,-1,12.7662,-1.4416,-0.0393,28.4945,12.7563,-0.5021,-25.4744,G,1,9.5932,-1.4771,2.7570,22.1066,-8.8925,3.5991,-19.9164,21.8078
161223,212763734,G,1,1.8578,1.4553,-3.0210,4.8084,-2.3845,-0.1600,4.1711,T,-1,2.1299,2.2920,2.5926,10.6450,-1.8169,1.1113,10.4292,2.1550
161223,213024902,G,1,12.6340,2.1938,2.0114,57.3603,-5.3884,11.4273,55.9516,T,-1,0.9610,1.9000,0.5153,3.2861,0.8362,0.4736,3.1407,4.8504
161223,213111882,G,-1,47.8333,2.2921,-0.6434,239.0870,38.2690,-28.6967,234.2530,G,1,26.3622,1.1386,2.9196,45.3787,-25.7154,5.8039,36.9357,81.8262
161223,212764165,G,-1,2.9844,-2.2441,3.0305,14.2325,-2.9660,0.3309,-13.9157,T,1,0.7685,-2.1401,-2.1355,3.3133,-0.4113,-0.6492,-3.2212,1.6131
161223,213151269,G,1,12.4954,-1.6817,2.1575,34.7419,-6.9180,10.4055,-32.4169,T,-1,1.3497,-2.0918,1.3076,5.5502,0.3511,1.3032,-5.3825,3.7872
161223,212733989,G,-1,22.9453,-1.7595,2.7705,68.6261,-21.3832,8.3214,-64.6765,T,1,1.2021,-2.2718,-2.8220,5.8912,-1.1412,-0.3777,-5.7663,4.4769
161223,212991205,G,-1,46.6591,-1.4358,1.9231,103.6010,-16.1015,43.7929,-92.4988,G,1,40.6621,-1.0997,-1.1981,67.8305,14.8076,-37.8701,-54.2914,88.3431
161223,213206965,G,-1,14.6865,1.7378,-0.1454,43.0375,14.5316,-2.1276,40.4539,G,1,3.3382,1.5100,-0.0473,7.9253,3.3344,-0.1580,7.1872,1.7393
161223,212795281,G,1,2.0669,2.2936,-2.7291,10.3469,-1.8936,-0.8286,10.1378,T,-1,3.4016,1.7781,2.6224,10.3538,-2.9532,1.6879,9.7785,2.7540
161223,213180769,G,-1,8.5373,-1.8076,2.1538,26.7227,-4.7004,7.1269,-25.3220,T,1,2.3042,-2.1801,2.4512,10.3239,-1.7765,1.4675,-10.0630,2.1183
161223,213238073,G,-1,14.1687,0.9366,1.8859,20.8510,-4.3906,13.4713,15.2970,T,1,0.9276,1.8283,-2.3846,2.9628,-0.6743,-0.6370,2.8119,6.9778
161223,212575683,G,-1,13.3767,1.8062,-1.2737,41.8130,3.9155,-12.7908,39.6154,T,1,1.2769,1.4886,0.0410,2.9750,1.2759,0.0524,2.6850,5.2200
161223,212635403,G,-1,16.6584,-0.8188,-1.3508,22.5618,3.6347,-16.2570,-15.2158,T,1,1.7513,-1.6605,-1.0931,4.7752,0.8051,-1.5552,-4.4413,4.8833
161223,212875955,G,1,17.6897,0.6181,1.7078,21.1783,-2.4150,17.5241,11.6441,T,-1,1.3680,-2.1553,2.8914,5.9838,-1.3254,0.3387,-5.8244,19.2556
161223,213166450,G,1,1.7906,-2.1511,1.2608,7.7992,0.5462,1.7052,-7.5901,T,-1,1.4753,-2.2826,0.2857,7.3062,1.4155,0.4158,-7.1549,1.5377
161223,212687751,G,-1,1.6723,-2.2506,0.0864,8.0267,1.6660,0.1443,-7.8499,T,1,1.1576,-1.6693,1.6223,3.1834,-0.0596,1.1561,-2.9636,2.0998
161223,212617479,G,-1,18.4707,-1.6240,3.0497,48.6767,-18.3928,1.6940,-45.0360,T,1,10.3119,-0.8146,-0.1726,13.9270,10.1588,-1.7705,-9.3602,29.8731
161223,212864335,G,1,3.9071,2.2886,2.0036,19.4625,-1.6386,3.5469,19.0660,T,-1,9.3658,2.3927,1.6676,51.6734,-0.9053,9.3219,50.8174,2.1187
161223,212932503,G,1,4.9208,-1.8835,0.4719,16.5545,4.3829,2.2370,-15.8058,T,-1,2.1357,-1.9832,-0.3784,7.9065,1.9847,-0.7889,-7.6119,2.6936
161223,213069663,G,-1,13.6163,-0.6489,-1.3587,16.5857,2.8659,-13.3113,-9.4696,T,1,1.1085,-2.0452,1.9354,4.3577,-0.3953,1.0357,-4.2130,9.7238
161223,212709280,G,1,1.6195,2.1336,-2.5981,6.9351,-1.3861,-0.8375,6.7425,T,-1,0.8863,-2.2260,3.0398,4.1543,-0.8817,0.0900,-4.0572,10.4888
161223,213158760,G,-1,13.0160,1.1293,1.5150,22.2362,0.7258,12.9957,18.0284,T,1,1.6503,2.0291,-1.7410,6.3865,-0.2796,-1.6264,6.1687,10.2097
161223,213803348,G,-1,2.1206,-2.1523,-0.8096,9.2468,1.4627,-1.5354,-8.9998,T,1,1.6176,-1.3317,0.8439,3.2784,1.0750,1.2087,-2.8496,3.1416
161223,213291593,G,1,3.0818,2.2091,2.8810,14.2036,-2.9778,0.7940,13.8648,T,-1,2.8921,-1.1379,1.5633,4.9768,0.0216,2.8921,-4.0488,15.7844
161223,213318945,G,-1,4.9380,-0.2323,2.9998,5.0730,-4.8884,0.6980,-1.1575,G,1,12.4690,-0.2174,3.0971,12.7654,-12.4567,0.5541,-2.7326,0.7726
161223,213363012,G,1,17.7498,0.7963,0.9294,23.6817,10.6206,14.2217,15.6767,T,-1,3.8836,0.7175,0.3812,4.9280,3.6048,1.4449,3.0317,4.5416
161223,213442038,G,-1,11.8151,1.9242,1.5703,41.3252,0.0057,11.8151,39.6001,T,1,4.1352,2.3438,0.1305,21.7449,4.1001,0.5380,21.3478,9.6792
161223,213787216,G,1,4.7289,-1.9135,-1.3274,16.3731,1.1396,-4.5895,-15.6750,T,-1,2.7954,-2.3560,-1.8236,14.8770,-0.6991,-2.7066,-14.6117,2.4122
161223,213826288,G,-1,8.0349,1.3023,3.0714,15.8681,-8.0151,0.5634,13.6830,G,1,14.2574,0.3890,-0.6879,15.3503,11.0146,-9.0527,5.6875,22.7653
161223,213873656,G,-1,27.7337,-0.3720,2.9624,29.6749,-27.2895,4.9437,-10.5562,T,1,1.4971,1.6184,-3.1040,3.9262,-1.4960,-0.0562,3.6281,15.1141
161223,213909656,G,1,20.2707,1.8534,-0.1187,66.2639,20.1282,-2.3997,63.0872,T,-1,0.9151,2.0425,-1.0809,3.5886,0.4306,-0.8074,3.4684,4.0688
161223,213802366,G,-1,2.3167,2.1680,-1.4452,10.2584,0.2903,-2.2984,9.9928,T,1,1.8506,2.1982,-0.5086,8.4393,1.6163,-0.9012,8.2332,1.8701
161223,213385841,G,-1,17.6000,1.3107,1.5711,35.0089,-0.0046,17.6000,30.2631,T,1,1.0945,-1.6613,-0.8761,2.9877,0.7006,-0.8409,-2.7780,20.1695
161223,213773249,G,-1,6.8929,0.8492,2.0340,9.5319,-3.0796,6.1667,6.5829,T,1,2.2032,1.6768,-2.0815,6.0991,-1.0769,-1.9221,5.6863,7.6457
161223,213282707,G,1,23.7221,-0.1152,-2.8203,24.2049,-22.8150,-7.5915,-2.7770,T,-1,1.9063,-2.3436,1.7089,10.0229,-0.2625,1.8881,-9.8394,21.0056
161223,213418858,G,-1,7.5321,-1.7776,3.0648,22.9159,-7.5099,0.5781,-21.6424,G,1,16.7251,0.7454,0.2913,21.5915,16.0207,4.8028,13.6547,42.6107
161223,213901371,G,-1,13.5981,-2.1579,1.0974,59.6196,6.1997,12.1026,-58.0480,T,1,0.8869,-2.3499,1.9217,4.6930,-0.3049,0.8329,-4.6072,2.8613
161223,213253637,G,1,27.6917,-1.6777,1.5628,76.7070,0.2229,27.6908,-71.5341,T,-1,2.0381,-1.6035,1.3904,5.2712,0.3657,2.0050,-4.8601,1.4083
161223,213596845,G,-1,3.5344,-0.7352,3.0335,4.5347,-3.5137,0.3812,-2.8390,T,1,1.7258,-1.5147,-2.6094,4.1156,-1.4871,-0.8757,-3.7348,2.5128
161223,213688069,G,1,10.9570,1.5772,-2.0041,27.6559,-4.6009,-9.9442,25.3925,T,-1,2.3976,1.3648,-1.8566,5.0004,-0.6759,-2.3004,4.3869,1.3271
161223,213620423,G,1,3.5845,2.3548,-2.9352,19.0524,-3.5084,-0.7347,18.7119,T,-1,2.6487,1.1905,2.5241,4.7595,-2.1595,1.5336,3.9529,4.5252
161223,213332607,G,-1,15.1417,-1.0594,0.1660,24.4631,14.9335,2.5023,-19.2135,T,1,3.3292,-0.0489,2.8893,3.3349,-3.2238,0.8310,-0.1628,15.7781
161223,214071268,G,1,5.6777,-1.9525,-1.2635,20.4070,1.7175,-5.4117,-19.6010,T,-1,2.2710,-1.7649,-2.1370,6.8277,-1.2181,-1.9166,-6.4381,3.1117
161223,214134804,G,-1,12.3874,-1.0499,-0.2359,19.8651,12.0443,-2.8955,-15.5294,T,1,1.1820,-2.1877,-2.5591,5.3359,-0.9871,-0.6502,-5.2022,8.3897
161223,214465161,G,-1,18.9173,-1.3007,-1.4290,37.3076,2.6738,-18.7274,-32.1555,T,1,3.3305,-1.5899,-0.8278,8.5058,2.2531,-2.4527,-7.8259,5.2346
161223,213990454,G,1,2.0873,2.2501,2.5845,10.0129,-1.7717,1.1035,9.7924,T,-1,1.0616,2.3869,1.7464,5.8246,-0.1855,1.0453,5.7260,1.2285
161223,214382902,G,1,3.3529,1.6632,2.8819,9.1633,-3.2404,0.8611,8.5272,G,-1,4.8635,1.1035,-2.0284,8.1385,-2.1489,-4.3630,6.5246,5.6074
161223,214274510,G,1,3.2538,2.2380,-3.0219,15.4254,-3.2305,-0.3884,15.0779,T,-1,1.6250,1.6446,2.1392,4.3663,-0.8747,1.3695,4.0513,2.8114
161223,214499382,G,1,12.9898,1.9287,-0.8198,45.6317,8.8634,-9.4961,43.7436,T,-1,0.9871,1.8012,-1.2162,3.0725,0.3427,-0.9257,2.9077,1.4822
161223,214057092,G,-1,12.2043,-0.0708,-1.7802,12.2354,-2.5374,-11.9376,-0.8653,T,1,0.9486,2.3025,-2.0679,4.7909,-0.4524,-0.8337,4.6948,10.1551
161223,214092732,G,-1,3.4918,2.1087,1.7381,14.5944,-0.5815,3.4431,14.1701,T,1,1.4426,-2.1456,2.4229,6.2505,-1.0858,0.9498,-6.0808,18.6264
161223,214216308,G,1,6.1392,0.5770,0.9601,7.1906,3.5207,5.0294,3.7422,G,-1,3.7361,0.8987,3.0512,5.3501,-3.7209,0.3372,3.8280,8.4306
161223,214214852,G,1,12.3386,-1.3382,-2.4361,25.1373,-9.3934,-8.0003,-21.9005,G,-1,5.2873,-1.3696,-2.5215,11.0723,-4.3028,-3.0726,-9.7277,0.7345
161223,214486922,G,-1,26.5105,-2.2890,-2.3157,132.1090,-17.9713,-19.4894,-129.4220,T,1,9.3117,0.1780,0.9538,9.4602,5.3877,7.5948,1.6663,58.4841
161223,214576018,G,-1,3.8362,1.0409,1.3453,6.1098,0.8579,3.7390,4.7541,T,1,2.5189,1.3781,2.8753,5.3149,-2.4301,0.6629,4.6790,4.4325
161223,214595914,G,1,7.4905,-1.1310,-2.2997,12.8143,-4.9893,-5.5869,-10.3965,G,-1,16.2745,-0.7206,-2.9030,20.6856,-15.8133,-3.8468,-12.7680,7.9907
161223,213987097,G,1,12.9617,2.0386,-2.4442,50.6139,-9.9355,-8.3242,48.9260,T,-1,1.0384,1.7563,2.6120,3.0981,-0.8961,0.5245,2.9170,4.3501
161223,214208577,G,1,22.4370,-1.5541,-2.9223,55.4466,-21.8994,-4.8820,-50.7040,G,-1,2.5404,-1.9140,-1.5676,8.9004,0.0086,-2.5691,-8.5209,9.8493
161223,214382073,G,-1,13.8195,-0.5132,2.4254,15.6798,-10.4246,9.0723,-7.4072,T,1,1.1457,-1.7562,1.5318,3.4174,0.0447,1.1448,-3.2180,6.2931
161223,214588737,G,-1,12.1717,0.0942,0.9199,12.2261,7.3746,9.6832,1.1478,G,1,4.8182,-0.4516,2.0951,5.3190,-2.4121,4.1710,-2.2505,9.4866
161223,213971288,G,1,46.8077,1.5558,-2.9763,115.8450,-46.1700,-7.6999,105.9680,G,-1,34.0940,0.7603,0.5232,44.4325,29.5337,17.0341,28.4928,85.1198
161223,214418360,G,-1,2.5561,-2.3623,-2.6999,13.6885,-2.3109,-1.0926,-13.4473,G,1,18.4816,0.9135,0.0165,26.7446,18.4791,0.3057,19.3311,36.5806
161223,214350459,G,-1,16.7142,2.0511,-0.2722,66.0623,16.0987,-4.4940,63.9128,T,1,3.1975,1.9283,-0.0151,11.2284,3.1971,-0.0483,10.7630,2.0786
161223,214306765,G,1,12.9116,0.1044,-2.3912,12.9825,-9.4435,-8.8050,1.3509,T,-1,1.5003,1.7121,-2.4308,4.2932,-1.1370,-0.9788,4.0211,7.8649
161223,214327709,G,-1,1.8465,2.0664,-1.0655,7.4081,0.8938,-1.6158,7.1735,G,1,13.0064,1.8018,-1.5195,40.4880,0.6669,-12.9893,38.3419,2.5604
161223,214538173,G,-1,12.8126,-2.3389,-0.4542,67.0481,11.5137,-5.6212,-65.8124,T,1,0.9645,-2.2958,-1.3656,4.8395,0.1965,-0.9442,-4.7412,3.0978
161223,214328277,G,1,6.3366,0.4016,2.4939,6.8552,-5.0533,3.8231,2.6135,G,-1,15.4907,0.2701,2.6692,16.0597,-13.7938,7.0493,4.2355,2.1690
161223,214377685,G,-1,26.3779,-1.6518,2.4117,71.3261,-19.6583,17.5882,-66.2692,G,1,27.1370,0.6791,0.2445,33.6378,26.3300,6.5686,19.8765,90.7581
161223,214002451,G,1,16.6121,0.1202,2.2898,16.7326,-10.9409,12.5003,2.0018,T,-1,3.5059,0.0730,1.0005,3.5169,1.8927,2.9512,0.2560,9.1786
161223,214653723,G,1,8.7698,1.0578,-2.8589,14.1521,-8.4217,-2.4465,11.1068,G,-1,21.1005,1.1768,-2.6644,37.4785,-18.7434,-9.6910,30.9741,3.0982
161223,214087687,G,-1,5.4652,-1.1340,1.1881,9.3732,2.0408,5.0699,-7.6143,G,1,4.7304,-1.1674,-0.4314,8.3374,4.2971,-1.9778,-6.8647,7.3655
161223,214467927,G,-1,15.9858,-2.0251,1.4638,61.6178,1.7068,15.8944,-59.5080,T,1,3.3837,-2.1039,1.6692,14.0766,-0.3326,3.3673,-13.6634,1.6157
161223,214234640,G,1,10.0694,-1.7203,-1.8085,29.0258,-2.3714,-9.7862,-27.2230,T,-1,1.6186,-1.8542,-2.7770,5.2967,-1.5123,-0.5771,-5.0422,3.7976
161016,181702200,G,1,4.9096,-0.7848,1.8862,6.5015,-1.5231,4.6673,-4.2607,T,-1,2.9412,1.5952,0.6614,7.5480,2.3210,1.8065,6.9506,12.1474
161016,182257064,G,-1,3.0053,1.6330,2.2438,7.9863,-1.8733,2.3500,7.3986,T,1,1.9312,2.3776,-3.1240,10.4980,-1.9309,-0.0339,10.3183,2.8111
161016,182262648,G,-1,15.5169,1.9991,2.9141,58.3298,-15.1171,3.4998,56.2279,T,1,0.8624,2.2346,-2.5304,4.0758,-0.7062,-0.4949,3.9821,3.1015
161016,182401872,G,-1,16.1041,-0.7831,-2.7904,21.2992,-15.1211,-5.5403,-13.9392,G,1,8.0123,-0.6603,-3.0311,9.8240,-7.9634,-0.8839,-5.6837,3.0631
161016,181699473,G,-1,19.6294,0.2761,-1.1497,20.3828,8.0241,-17.9144,5.4897,T,1,0.7472,-2.2562,2.2661,3.6071,-0.4787,0.5737,-3.5273,14.6269
161016,182430329,G,-1,48.5660,-1.1037,-0.0516,81.2736,48.5013,-2.5066,-65.1669,G,1,9.7713,-0.9631,-0.0656,14.6652,9.7503,-0.6402,-10.9352,3.0793
161016,182129311,G,-1,3.0562,2.2493,0.7190,14.6499,2.2996,2.0130,14.3272,T,1,2.5542,1.9922,1.1458,9.5380,1.0532,2.3270,9.1890,1.3854
161016,182188527,G,1,8.2011,1.8841,2.0831,27.6054,-4.0199,7.1483,26.3588,G,-1,25.1871,1.9983,2.2704,94.6037,-16.2175,19.2713,91.1892,3.1500
161016,182116469,G,1,15.3224,1.8964,0.5730,52.1903,12.8752,8.3069,49.8903,T,-1,6.6893,1.8318,0.3659,21.4242,6.2464,2.3935,20.3528,2.1923
161016,182397397,G,-1,13.6079,1.9297,1.1417,47.8487,5.6616,12.3742,45.8728,T,1,3.7524,-2.0846,3.1004,15.3206,-3.7492,0.1543,-14.8536,53.5490
161016,181702279,G,-1,15.2125,-1.0434,-0.2126,24.2734,14.8699,-3.2103,-18.9147,G,1,18.4048,-1.1325,3.0148,31.5233,-18.2570,2.3272,-25.5925,33.4678
161016,181910743,G,1,7.1920,1.8080,0.2335,22.5189,6.9968,1.6641,21.3393,T,-1,1.7580,1.9669,-0.7647,6.4076,1.2685,-1.2171,6.1608,3.4506
